Elead ID,Source Type,Lead Provider,SubSource,Sale Date,Stock#,Vin#
7102739,Showroom Up,other,,12/22/17,15796,WP0BB2A96FS135430
7102733,Showroom Up,other,,12/21/17,15606A,SCBFT7ZA1DC080356
7102735,Showroom Up,other,,12/21/17,15741,WBA3R1C50FK194474
7102737,Showroom Up,other,,12/21/17,15845,5UXKR0C50F0K61982
7102730,Showroom Up,other,,12/19/17,15677,WBAKN9C57FD961005
7102731,Showroom Up,other,,12/18/17,15751,WBA5B1C51FD921090
7102732,Showroom Up,other,,12/18/17,15823,SCBDR33W98C055195
7102723,Showroom Up,other,,12/16/17,15729,WP0AB2A97CS121253
7102725,Showroom Up,other,,12/16/17,15848,WAU6ULFFXH1058115
7102726,Showroom Up,other,,12/16/17,15834,WP0AA2A76GL006497
7102727,Showroom Up,other,,12/16/17,15590,WDDLJ7DB8EA124216
7102747,Showroom Up,other,,12/16/17,15738,5UXKR6C57F0J75247
7098682,Showroom Up,other,,12/14/17,15659,SAJWA4DC5CMB46849
7102720,Showroom Up,other,,12/14/17,15747,WDDKK5KF2DF202199
7102721,Showroom Up,other,,12/14/17,15764,WDDUG8FB9FA109702
7102728,Showroom Up,other,,12/14/17,15764A,WP0AB29943S686791
7102729,Showroom Up,other,,12/13/17,15812,WAU44AFD9HN013587
7102718,Showroom Up,other,,12/12/17,15686A,5NPE24AF3FH183108
7102717,Showroom Up,other,,12/11/17,15599,WBAJA7C31HG904214
7102719,Showroom Up,other,,12/11/17,15737E,JN1BY1AP5BM324224
7102722,Showroom Up,other,,12/11/17,15818,1G1YD2D72G5100374
7102714,Showroom Up,other,,12/8/17,15808,JN8AZ2NF0H9642216
7102715,Showroom Up,other,,12/8/17,15752,WAU3GAFD5FN000612
7102724,Showroom Up,other,,12/7/17,15709A,WDBTK75G26T066948
7102716,Showroom Up,other,,12/6/17,15813,WP0CB29987S775455
7102710,Showroom Up,other,,12/5/17,15785,JN1BV7AP5FM355409
7102711,Showroom Up,other,,12/5/17,15767,SADCK2BVXHA082244
7102708,Showroom Up,other,,12/4/17,15801,SAJWA6DAXFMK11383
7102713,Showroom Up,other,,12/4/17,15749,5UXXW7C33H0W63620
7102707,Showroom Up,other,,12/1/17,15771,ZAM45VMA7E0087059
7094124,Showroom Up,other,,11/30/17,15363A,WDDLJ7EB1CA052738
7102703,Showroom Up,other,,11/29/17,15701,WBA3A5C50FP604112
7102702,Showroom Up,other,,11/28/17,15765,WDDJK7DA8DF011086
7102705,Showroom Up,other,,11/28/17,15706,5GTDN136468106639
7092209,Showroom Up,other,,11/27/17,15757,WDBSK7AA6BF161552
7102699,Showroom Up,other,,11/27/17,15795,WP0AA2A78EL015196
7102701,Showroom Up,other,,11/27/17,15731,WBA5B1C57ED478555
7102697,Showroom Up,other,,11/25/17,15699A,JN1CY0AP6AM911626
7102696,Showroom Up,other,,11/22/17,15780,WBAYA8C53ED825257
7102698,Showroom Up,other,,11/22/17,15783,WBAYA8C52ED825279
7102700,Showroom Up,other,,11/22/17,15804,5UXKR0C53G0U48280
7102693,Showroom Up,other,,11/21/17,15774,SAJWA0FB3CLS60154
7102311,Showroom Up,other,,11/20/17,15709,SCFAD01A18GA09135
7102692,Showroom Up,other,,11/20/17,15727A,1GCHK23647F509864
7101911,Showroom Up,other,,11/18/17,15784,WBAYA6C58FD826832
7102687,Showroom Up,other,,11/18/17,15806,SCFFDAAE1BGA13076
7102689,Showroom Up,other,,11/18/17,15606,SCBGC3ZA8EC087528
7102690,Showroom Up,other,,11/18/17,15662,WBA6B2C59FGB99606
7102686,Showroom Up,other,,11/17/17,15719A,5TDZT34A17S299282
7102694,Showroom Up,other,,11/17/17,15660,SALGV3TFXEA180700
7102685,Showroom Up,other,,11/16/17,15739,WBAYP9C58FD169644
7102682,Showroom Up,other,,11/15/17,15576A,WP0AB29907S731005
7102683,Showroom Up,other,,11/15/17,15622A,WDBSK7BA2CF169390
7102679,Showroom Up,other,,11/14/17,15744,WP0AA2A70DL012100
7102681,Showroom Up,other,,11/14/17,15775,ZAM56RRA1E1079325
7102684,Showroom Up,other,,11/14/17,15745,WBA4E3C57HG187202
7102678,Showroom Up,other,,11/13/17,15656,SAJWA4DB0ELB53711
7102680,Showroom Up,other,,11/13/17,15737B,1C4BJWDG5GL315501
7102676,Showroom Up,other,,11/11/17,15623A,1FTEW1EF2GFD48736
7102677,Showroom Up,other,,11/11/17,15696,SCA1S68587UX08444
7102691,Showroom Up,other,,11/11/17,15732,WDDEJ7EB0DA031194
7102673,Showroom Up,other,,11/10/17,15646,WP1AF2A59FLB92498
7102671,Showroom Up,other,,11/9/17,15700,WBALM7C54EJ798549
7102675,Showroom Up,other,,11/8/17,15756,WBA3V9C56FP946563
7094483,Showroom Up,other,,11/7/17,15759,ZAM45VLA0F0129235
7102665,Showroom Up,other,,11/6/17,15750,WBA4A9C56GG695402
7102667,Showroom Up,other,,11/6/17,15653A,3C6UD5FL8CG256480
7102668,Showroom Up,other,,11/6/17,15605A,WP0AB29995S742470
7102669,Showroom Up,other,,11/6/17,15511A,SAJWA44C889B24225
7102663,Showroom Up,other,,11/4/17,15754,WP0CA2A91DS140183
7102672,Showroom Up,other,,11/4/17,15697,WDDNG7HB3AA327879
7102664,Showroom Up,other,,11/3/17,15746,WA1DGAFEXED021003
7102661,Showroom Up,other,,11/1/17,15733,5UXFG8C50DL590926
7102662,Showroom Up,other,,11/1/17,15655A,JN1AR5EF7CM251263
7102670,Showroom Up,other,,11/1/17,15740,WBA7F0C52GGM20894
7102654,Showroom Up,other,,10/31/17,15611A,WDDNG71X48A179967
7102666,Showroom Up,other,,10/31/17,15685,WBA3B9G5XFNR94730
7102647,Showroom Up,other,,10/30/17,15652,WDDHF8JB2EA854172
7102648,Showroom Up,other,,10/30/17,15702A,JTEBT14R858020631
7102650,Showroom Up,other,,10/30/17,15734,SALGS2FK8HA331937
7102652,Showroom Up,other,,10/30/17,15753,SCBET9ZA1FC041700
7102655,Showroom Up,other,,10/30/17,15735,WUAWAAFC4HN902392
7102660,Showroom Up,other,,10/30/17,15617A,WP0CD29978S788063
7102640,Showroom Up,other,,10/28/17,15719,1GYKNFRS2HZ182299
7102641,Showroom Up,other,,10/28/17,15736,WDDUG8CB9GA242028
7102642,Showroom Up,other,,10/28/17,15564,WBSFV9C59GD595496
7102643,Showroom Up,other,,10/28/17,15522A,WAU32BFC1DN102448
7102644,Showroom Up,other,,10/28/17,15467A,SAJWA6BC8F8K13940
7102645,Showroom Up,other,,10/28/17,15622,WDDJK7EA9EF025949
7102646,Showroom Up,other,,10/28/17,15625,4JGDF6EE8FA441543
7102651,Showroom Up,other,,10/28/17,15742,WBA6B2C59FGB99184
7102658,Showroom Up,other,,10/28/17,15644,WP0BB2A76EL062132
7102639,Showroom Up,other,,10/26/17,15611,WDDUG8CB0FA070082
7102088,Showroom Up,other,,10/25/17,15693,5YMGY0C52BLK26144
7102636,Showroom Up,other,,10/25/17,15667A,WDDNG71X38A217172
7102637,Showroom Up,other,,10/25/17,15613,WDDUG8FBXFA101897
7097079,Showroom Up,other,,10/24/17,15558,WDDUG8FB7GA267571
7102635,Showroom Up,other,,10/24/17,15378A,2T2BK1BA2DC185870
7102638,Showroom Up,other,,10/24/17,15695,WDDNG7EB4CA430798
7102632,Showroom Up,other,,10/23/17,15748,SCFAD01A15GA00852
7102633,Showroom Up,other,,10/23/17,15523,WP0AF2A73FL081769
7102634,Showroom Up,other,,10/23/17,15666B,WDDNG7DB5CA430455
7102631,Showroom Up,other,,10/21/17,15703,WDDLJ7DB9EA121230
7102659,Showroom Up,other,,10/21/17,15687A,SALWR2TF6FA511266
7102630,Showroom Up,other,,10/19/17,15711,WP0CA2A81GS120513
7102626,Showroom Up,other,,10/17/17,15724,WBA3A5C53EP601686
7102627,Showroom Up,other,,10/17/17,15633A,1J4HA3H16BL623990
7102623,Showroom Up,other,,10/16/17,15236A,SCFBB03B47GC04905
7102625,Showroom Up,other,,10/16/17,15619,SALGS2TF5EA155044
7095736,Showroom Up,other,,10/14/17,15691,5YMGZ0C59DLL29805
7102617,Showroom Up,other,,10/14/17,15674,JN8AZ2NF4H9640775
7102618,Showroom Up,other,,10/14/17,15598,WBAJA7C3XHG458158
7102619,Showroom Up,other,,10/14/17,15623,WDDHF5KB7FB128350
7102620,Showroom Up,other,,10/14/17,15581,WBSFV9C54ED097252
7102621,Showroom Up,other,,10/14/17,15686,WDDNG7BB8BA407348
7102622,Showroom Up,other,,10/14/17,15641,4JGDA5HB3HA871428
7102624,Showroom Up,other,,10/14/17,15675,JN8AZ2NF5H9643071
7102629,Showroom Up,other,,10/14/17,15667,WAU44AFD9HN012990
7102614,Showroom Up,other,,10/13/17,15714,WP1AE2A24CLA90479
7102615,Showroom Up,other,,10/13/17,15653,WBAKN9C53FD960742
7102656,Showroom Up,other,,10/12/17,15727,5UXFG8C51EL592878
7102613,Showroom Up,other,,10/11/17,15655,WBS3U9C59GP970064
7102616,Showroom Up,other,,10/11/17,15716,WAUW2AFC5FN026162
7098687,Showroom Up,other,,10/10/17,15589,5UXWX9C58E0D25893
7100252,Showroom Up,other,,10/10/17,15586,WP0BB2A74EL062257
7102612,Showroom Up,other,,10/10/17,15670A,WDBSK71F38F140050
7102611,Showroom Up,other,,10/7/17,15710,SALCP2BG0GH551497
7102601,Showroom Up,other,,10/6/17,15689,4JGDF6EE7HA868179
7102603,Showroom Up,other,,10/6/17,15673,JN8AZ2NF2H9641908
7102605,Showroom Up,other,,10/6/17,15699,SALVE2BG1FH027692
7102606,Showroom Up,other,,10/6/17,15722,4JGDA7FB1HA875315
7102607,Showroom Up,other,,10/6/17,15666A,WAUAVAFD5CN006063
7102608,Showroom Up,other,,10/6/17,15516,SALGS2TF6EA155327
7101485,Showroom Up,other,,10/5/17,15633,SALVP2BG7FH977856
7102602,Showroom Up,other,,10/5/17,15575B,WDDKK7CF6BF041783
7102212,Showroom Up,other,,10/4/17,15715,WBA7E2C56GG504022
7102599,Showroom Up,other,,10/4/17,15647,WBA3T3C5XEP736713
7102596,Showroom Up,other,,10/3/17,15522,WP0AB2A76FL050351
7102597,Showroom Up,other,,10/3/17,15621A,1C3AN69L54X003614
7102600,Showroom Up,other,,10/3/17,15479A,JTHBE1D28F5022513
7102609,Showroom Up,other,,10/3/17,15702,WBALW3C59FC892936
7102595,Showroom Up,other,,10/2/17,15615,WBA7E2C53HG739866
7102598,Showroom Up,other,,10/2/17,15390,ZHWGU6AU4ELA13907
7102593,Showroom Up,other,,9/30/17,15628A,WP0AA2A79CL072021
7102610,Showroom Up,other,,9/30/17,15560A,1FADP5BUXEL514959
7098878,Showroom Up,other,,9/29/17,15688,WAUW2AFC8EN012903
7102590,Showroom Up,other,,9/29/17,15705,WDDHF7GB0GB296210
7102592,Showroom Up,other,,9/29/17,15692,4JGDF7EE6FA594573
7102594,Showroom Up,other,,9/29/17,15632,WP0CB2A84GS140316
7102588,Showroom Up,other,,9/28/17,15680,WDDUG8CB5GA232760
7102589,Showroom Up,other,,9/28/17,15621,WA1WGAFPXFA017983
7093347,Showroom Up,other,,9/27/17,15687,WDDXK8CB0HA019051
7102587,Showroom Up,other,,9/27/17,15626,WDDHF5KB1GB194278
7102586,Showroom Up,other,,9/26/17,15575A,SAJWJ6BV0G8K35112
7102584,Showroom Up,other,,9/25/17,15479,WDDHF6HB0FB115100
7102583,Showroom Up,other,,9/24/17,15576,WP0AB2A99FS124630
7102579,Showroom Up,other,,9/23/17,15587,WAUR2AFD8EN006850
7102576,Showroom Up,other,,9/22/17,15577,WBSFV9C56ED592925
7102578,Showroom Up,other,,9/22/17,15666,WP0AC2A71EL073032
7102580,Showroom Up,other,,9/22/17,15670,WDDJK7DA0DF011714
7102581,Showroom Up,other,,9/22/17,15681,4JGBF8GE8BA714569
7102575,Showroom Up,other,,9/21/17,15671,ZFF73SKA3C0188476
7102582,Showroom Up,other,,9/20/17,15645,WP0AB2A77GL050540
7102585,Showroom Up,other,,9/20/17,15664A,SALVP2BG2FH010328
7098509,Showroom Up,other,,9/19/17,15628,WBALZ5C5XCDX64505
7102573,Showroom Up,other,,9/19/17,15635,WDDUG8FB1FA119494
7102574,Showroom Up,other,,9/19/17,15654A,4JGBF71E48A296703
7100401,Showroom Up,other,,9/16/17,15605,WBS1H9C53HV886962
7102569,Showroom Up,other,,9/16/17,15584,WP0BC2A75EL077234
7102564,Showroom Up,other,,9/15/17,15553A,WP0CA2A85EK120253
7102566,Showroom Up,other,,9/15/17,15485,WBA1L9C57GV324502
7102567,Showroom Up,other,,9/15/17,15631A,1G1FH3D77G0153117
7102591,Showroom Up,other,,9/15/17,15618A,WBAYM9C51DDW20404
7102563,Showroom Up,other,,9/14/17,15657,ZAM45VLA2E0089027
7102565,Showroom Up,other,,9/14/17,15597,WP0AA2A87HS270649
7102571,Showroom Up,other,,9/14/17,15582,SCBGJ3ZA0GC052135
7102570,Showroom Up,other,,9/13/17,15604,5UXWX9C55F0D47612
7102560,Showroom Up,other,,9/12/17,15603,JTHCL5EF3F5024561
7102558,Showroom Up,other,,9/9/17,15443,WBA1F5C56EV246162
7102556,Showroom Up,other,,9/8/17,15672,JN8AZ2NF3H9640816
7102557,Showroom Up,other,,9/8/17,15668,WBA5A5C54ED510386
7102559,Showroom Up,other,,9/8/17,15639,WDDLJ9BB7HA189755
7102555,Showroom Up,other,,9/7/17,15624,4JGDF6EE3HA805712
7102554,Showroom Up,other,,9/6/17,15663,WBA3R1C50EK190858
7102551,Showroom Up,other,,9/5/17,15457,WBA8B3C5XGK383866
7102553,Showroom Up,other,,9/5/17,15654,4JGDA5HB7HA821535
7102562,Showroom Up,other,,9/5/17,15293,5UXKR6C56E0C03332
7102549,Showroom Up,other,,9/1/17,15575,SAJWA1CE0GMV92640
7093118,Showroom Up,other,,8/31/17,15620,WUATNAFG8BN001348
7101645,Showroom Up,other,,8/31/17,15636,WP0AB2A96ES123062
7102540,Showroom Up,other,,8/31/17,15643,WBA6B2C55FGB99103
7102541,Showroom Up,other,,8/31/17,15631,WP0AD2A9XFS160353
7102545,Showroom Up,other,,8/31/17,15238A,JTHBE1BL1E5036294
7102548,Showroom Up,other,,8/31/17,15469,5UXKS4C57E0C07317
7102572,Showroom Up,other,,8/31/17,15612,WDDUG8CB9FA117903
7102544,Showroom Up,other,,8/30/17,15561,WP0BC2A7XEL077018
7102535,Showroom Up,other,,8/29/17,15572,WBY2Z2C5XFV392383
7102543,Showroom Up,other,,8/29/17,15609,WDDLJ6FB9FA145083
7102547,Showroom Up,other,,8/29/17,15658,WDDNG76XX7A077743
7102528,Showroom Up,other,,8/26/17,15513,JN8AZ2NF5G9611803
7102531,Showroom Up,other,,8/26/17,15508,5N1AL0MM3GC520027
7102532,Showroom Up,other,,8/26/17,15541A,5TDKKRFHXES006431
7102533,Showroom Up,other,,8/26/17,15301,WDDHF5KB0GB226105
7102542,Showroom Up,other,,8/26/17,15550,ZAM45VMA3H0187812
7098361,Showroom Up,other,,8/25/17,15588,WDDUG8CB3FA098202
7101590,Showroom Up,other,,8/25/17,15661,WBA3V5C58FP751864
7102526,Showroom Up,other,,8/25/17,15574,WP1AB2A25HLA50458
7102527,Showroom Up,other,,8/25/17,15548,WP0CA2A83ES121627
7102529,Showroom Up,other,,8/25/17,15638,SALGS3TF8EA181174
7102530,Showroom Up,other,,8/25/17,15378,WP1AE2A2XFLA50475
7102539,Showroom Up,other,,8/25/17,15614,WBA6F7C56HD930723
7102536,Showroom Up,other,,8/22/17,15482,SCFFDAEM4GGA16918
7102520,Showroom Up,other,,8/21/17,15537A,WDDNG7DBXDA496789
7102525,Showroom Up,other,,8/21/17,15487,WP0CD2A96HS178263
7102534,Showroom Up,other,,8/21/17,15630,ZAM57RSA9G1182227
7102516,Showroom Up,other,,8/19/17,15556,1G1YU3D6XG5602420
7102517,Showroom Up,other,,8/19/17,15363,WDDGJ7HB8FG343641
7102518,Showroom Up,other,,8/19/17,15629,5UXWX9C56E0D34494
7102521,Showroom Up,other,,8/19/17,15191E,1G6DN57U870195075
7100511,Showroom Up,other,,8/18/17,15618,5UXKU2C5XG0N81385
7102522,Showroom Up,other,,8/18/17,15467,WBS6C9C51FD467757
7102523,Showroom Up,other,,8/18/17,15627,SALGS2VF7FA243091
7102515,Showroom Up,other,,8/17/17,15538A,WDDKK5KF6EF273794
7102506,Showroom Up,other,,8/16/17,15541,WP1AC2A23FLA82691
7102510,Showroom Up,other,,8/16/17,15497A,WDDDJ72X29A141392
7102512,Showroom Up,other,,8/16/17,15445A,WBAKG7C55CE802102
7102524,Showroom Up,other,,8/16/17,15486A,1B3JZ65Z78V201110
7102513,Showroom Up,other,,8/15/17,15434,WBA1M1C55GV394191
7102514,Showroom Up,other,,8/15/17,15601,WP1AF2A57GLB91478
7102504,Showroom Up,other,,8/14/17,15616,5YMGZ0C52E0J99871
7102511,Showroom Up,other,,8/14/17,15602,WP1AB2A24DLA85714
7102497,Showroom Up,other,,8/12/17,15567,WBAKN9C54GD962484
7102499,Showroom Up,other,,8/12/17,15343,WBA5B1C55GG551701
7102500,Showroom Up,other,,8/12/17,15562,WDDUG8CBXEA056804
7102495,Showroom Up,other,,8/11/17,15525,5UXKR0C36H0V78523
7102507,Showroom Up,other,,8/11/17,15092,WBS6J9C59GD934527
7102508,Showroom Up,other,,8/11/17,15573,WP0CB2A81DK132220
7102509,Showroom Up,other,,8/11/17,15600C,ZFF65LHA2A0173032
7102519,Showroom Up,other,,8/10/17,15610,WDDUG8CB5EA058475
7102502,Showroom Up,other,,8/9/17,15594,WDDRJ7HA8BA004827
7102491,Showroom Up,other,,8/8/17,15536,5UXWX7C52E0E81268
7102505,Showroom Up,other,,8/8/17,15236,SCFEBBAL0GGC20037
7102498,Showroom Up,other,,8/7/17,15595,WP0CA2A89HS221431
7099958,Showroom Up,other,,8/5/17,15537,WDDUG8CB4HA284205
7102472,Showroom Up,other,,8/5/17,15547A,1C4RJFDJ5FC890593
7102484,Showroom Up,other,,8/5/17,15504,SALWR2WF9EA372695
7102485,Showroom Up,other,,8/5/17,15402,WBA3V5C52EJ969428
7102486,Showroom Up,other,,8/5/17,15456,5UXKS4C5XE0C06999
7102487,Showroom Up,other,,8/5/17,15477,WP1AB2A54FLB68315
7102488,Showroom Up,other,,8/5/17,15514B,5J6RM3H70GL023392
7102479,Showroom Up,other,,8/4/17,15476,WDDHF9HB2GB232342
7102480,Showroom Up,other,,8/4/17,15591,WBA4B1C55GG241656
7102481,Showroom Up,other,,8/4/17,15352A,YV4A22PK3G1073849
7102482,Showroom Up,other,,8/4/17,15450,5UXFG2C57E0C43967
7102483,Showroom Up,other,,8/4/17,15437,ZAM57XSA9E1082100
7102492,Showroom Up,other,,8/4/17,15506B,1G1YU2D64G5604951
7102501,Showroom Up,other,,8/4/17,15596,5UXXW7C54H0U25535
7102475,Showroom Up,other,,8/3/17,15532,JN8AZ2NF2H9640242
7102477,Showroom Up,other,,8/3/17,15394A,1FT8W3BT7DEA62997
7102468,Showroom Up,other,,8/2/17,15449,WBAVM5C56EVV93126
7102470,Showroom Up,other,,8/2/17,15370A,5NMSH13E17H086847
7102478,Showroom Up,other,,8/2/17,15316,WBA3B9C56EP458950
7102489,Showroom Up,other,,8/2/17,15327,5UXKR6C51E0C03772
7102473,Showroom Up,other,,8/1/17,15480,WA1CGAFE8FD012331
7102474,Showroom Up,other,,8/1/17,15497,SAJBF4BV4GCY09244
7102490,Showroom Up,other,,8/1/17,15565,WAUWGAFC7GN012718
7102494,Showroom Up,other,,8/1/17,15503,4JGDA7FB7HA847874
7102537,Showroom Up,other,,8/1/17,15593,SCBBB7ZH1DC018583
7101109,Showroom Up,other,,7/31/17,15543B,ZARFAEAV6H7535812
7102464,Showroom Up,other,,7/31/17,15445,WBA3T3C55EJ876669
7102469,Showroom Up,other,,7/31/17,15023A,ZFF65TJA5E0195946
7102458,Showroom Up,other,,7/29/17,15496,WP1AA2A27ELA92192
7102459,Showroom Up,other,,7/29/17,15569,WAUWGAFC7GN085636
7102460,Showroom Up,other,,7/29/17,15580,WP1AA2A28HKA80336
7102461,Showroom Up,other,,7/29/17,15578A,WP1AF2A25DLA39491
7102463,Showroom Up,other,,7/29/17,14831,WBA6B4C51DD098373
7102471,Showroom Up,other,,7/29/17,15491A,1GKS1MEF4CR268628
7102462,Showroom Up,other,,7/28/17,15535,5UXWX7C5XG0S16517
7102466,Showroom Up,other,,7/28/17,15563,SCFAD01EX9GA11146
7102503,Showroom Up,other,,7/28/17,15324,WBSLZ9C55EDZ78551
7102456,Showroom Up,other,,7/27/17,15499,WP1AB2A2XGLA95572
7102467,Showroom Up,other,,7/27/17,15458,WBY1Z2C52EV283815
7102454,Showroom Up,other,,7/26/17,15579,WP1AB2A58FLB59911
7102455,Showroom Up,other,,7/26/17,15452,WBA1K5C59FV473732
7102448,Showroom Up,other,,7/25/17,15578,WP0AD2A72FL041298
7102451,Showroom Up,other,,7/25/17,15526,WBA3R1C53EK192314
7102443,Showroom Up,other,,7/24/17,15352,4JGDF2EE9EA367203
7102444,Showroom Up,other,,7/24/17,15507,WUAENAFG6CN002914
7102445,Showroom Up,other,,7/24/17,15538,4JGDA5JB7HA824302
7102446,Showroom Up,other,,7/24/17,15478A,WDDNG71X07A111065
7102465,Showroom Up,other,,7/24/17,15177A,1FAHP2KTXDG194735
7101512,Showroom Up,other,,7/22/17,15509C,2G1FB1E3XF9310029
7102442,Showroom Up,other,,7/22/17,15380,WP1AE2A29ELA50885
7102449,Showroom Up,other,,7/22/17,15559A,SCBBR9ZA4CC077300
7102457,Showroom Up,other,,7/22/17,15350A,WBAYE8C54ED134341
7102437,Showroom Up,other,,7/21/17,15518,SAJWA6GL4EMK05784
7102441,Showroom Up,other,,7/21/17,15398A,WBALM7C55BE383342
7102452,Showroom Up,other,,7/21/17,15549,ZAM56RPL7H1198831
7102433,Showroom Up,other,,7/20/17,15481A,WP0AA2A72CL017068
7102432,Showroom Up,other,,7/19/17,15404,WBA3V7C58EJ872441
7102434,Showroom Up,other,,7/19/17,15529,JN8AZ2NFXH9640344
7102435,Showroom Up,other,,7/19/17,15520,4JGDF7DEXFA490041
7102431,Showroom Up,other,,7/18/17,15515,1G6DV5EP9E0115048
7099776,Showroom Up,other,,7/17/17,15491,4JGDF7DE2FA535361
7102430,Showroom Up,other,,7/17/17,15337,WAUHGBFC5EN089373
7102439,Showroom Up,other,,7/17/17,15466,WBS6J9C57GD934462
7097350,Showroom Up,other,,7/15/17,15543,WDDUG7JBXFA177895
7102424,Showroom Up,other,,7/15/17,15435,ZAM57XSA5E1098326
7102425,Showroom Up,other,,7/15/17,15534,ZAM45VMAXH0194434
7102426,Showroom Up,other,,7/15/17,15388,WBALM1C53EE634067
7102427,Showroom Up,other,,7/15/17,15338,WAUHGAFC5EN114119
7102422,Showroom Up,other,,7/14/17,15439A,4JGDA2EB5DA258420
7102423,Showroom Up,other,,7/14/17,15419A,WAUYGAFC7CN140184
7102436,Showroom Up,other,,7/13/17,15506A,SCBCP73W68C055745
7097097,Showroom Up,other,,7/12/17,15559,WDDUG8CB0EA009331
7102415,Showroom Up,other,,7/12/17,15531,JN8AZ2NF8H9640682
7102418,Showroom Up,other,,7/12/17,15560,WBA3V7C53G5A24952
7102419,Showroom Up,other,,7/12/17,15400,ZAM57RTA3F1135210
7102420,Showroom Up,other,,7/12/17,15423A,WBA3B9C59DF586409
7102429,Showroom Up,other,,7/12/17,15326,5UXKR6C57E0J71519
7102438,Showroom Up,other,,7/12/17,15478,WDDUG8CB0FA192649
7102447,Showroom Up,other,,7/12/17,15425,WDDUG8CB7FA150964
7102413,Showroom Up,other,,7/11/17,15554,WDDLJ7EB5CA038079
7102414,Showroom Up,other,,7/11/17,15459,WBSLZ9C59EDZ78794
7102417,Showroom Up,other,,7/11/17,15551,ZAM45VLA0H0186523
7102408,Showroom Up,other,,7/10/17,15512A,JTHBL5EF6D5120967
7102403,Showroom Up,other,,7/8/17,15430,WBA1F5C58EV246020
7102404,Showroom Up,other,,7/8/17,15461,5YMGY0C58DLL15610
7102406,Showroom Up,other,,7/8/17,15547,5YMKT6C56G0R78532
7102410,Showroom Up,other,,7/8/17,15370,ZAM57RTA4E1089305
7102411,Showroom Up,other,,7/8/17,15545A,WDBSK71F67F135889
7102400,Showroom Up,other,,7/7/17,15346,SCCLMDSU1EHA10085
7102401,Showroom Up,other,,7/7/17,15521,WBA7F2C59HG422297
7102402,Showroom Up,other,,7/7/17,15546,WP0CA2A83DS112716
7102412,Showroom Up,other,,7/7/17,15261,WDDNG7EBXCA459299
7102409,Showroom Up,other,,7/6/17,15462,WBS3R9C58GK336226
7102421,Showroom Up,other,,7/6/17,15552,SAJWA6DA6FMK15270
7100368,Showroom Up,other,,7/5/17,15514C,1C4BJWFG2GL276900
7099767,Showroom Up,other,,7/3/17,15481,WP1AD2A23DLA74357
7102391,Showroom Up,other,,7/3/17,15527,JTJBM7FX8F5099640
7102392,Showroom Up,other,,7/3/17,15429,WBAKP9C55ED692639
7102394,Showroom Up,other,,7/3/17,15483A,WBA3C1C52DF444983
7102395,Showroom Up,other,,7/3/17,15528,JTJBM7FX4F5095844
7102397,Showroom Up,other,,7/3/17,15376,WBS6C9C51ED466736
7102407,Showroom Up,other,,7/3/17,15416,WBSLX9C53DC968630
7102393,Showroom Up,other,,7/1/17,15530,JN8AZ2NF8H9640228
7102396,Showroom Up,other,,7/1/17,15423,WDDSJ5CB3FN194878
7102398,Showroom Up,other,,7/1/17,15398,ZAM57RTA5F1134527
7102399,Showroom Up,other,,6/30/17,15533,JN8AZ2NFXH9640764
7102388,Showroom Up,other,,6/29/17,15270A,WP0AD2A93AS766277
7102385,Showroom Up,other,,6/28/17,15517,4JGDA5GBXGA677365
7102390,Showroom Up,other,,6/28/17,15512,WBA5B1C51GG131627
7097334,Showroom Up,other,,6/27/17,15150,WBA6D6C53GGF94710
7102382,Showroom Up,other,,6/27/17,15511,ZAM45KMA8C0060481
7102387,Showroom Up,other,,6/27/17,15394,ZAM56RRA5E1078677
7102381,Showroom Up,other,,6/26/17,15545,WDDJK7DAXDF013311
7102384,Showroom Up,other,,6/26/17,15448,WDDUG8CB8EA009450
7102389,Showroom Up,other,,6/26/17,15475A,WP0AD2A90FS166386
7102378,Showroom Up,other,,6/24/17,15484A,1C4RJEBG0EC409987
7102379,Showroom Up,other,,6/24/17,15419,WBA6B4C56ED371518
7102377,Showroom Up,other,,6/23/17,15433,5UXXW3C5XF0M87396
7102386,Showroom Up,other,,6/23/17,15401,SCBCR73WX9C059776
7102374,Showroom Up,other,,6/22/17,15465B,1G1YY25W885116185
7099557,Showroom Up,other,,6/21/17,15439,SALWG2KF9GA663910
7102376,Showroom Up,other,,6/20/17,15353A,SALMF1E49BA354185
7102380,Showroom Up,other,,6/20/17,15474,JN1BY1AP9GM220276
7102367,Showroom Up,other,,6/19/17,15470,WBA3A5C58EP602316
7102370,Showroom Up,other,,6/19/17,15412A,WBAYA8C56DC996699
7102371,Showroom Up,other,,6/19/17,15415,WBAYP9C58ED168993
7102373,Showroom Up,other,,6/19/17,15465A,JTHGL5EF5A5037919
7102375,Showroom Up,other,,6/19/17,15506,WDDXJ8FB0GA014476
7102383,Showroom Up,other,,6/19/17,15242,WDDGF7HB2EG236844
7102365,Showroom Up,other,,6/17/17,15500,SAJWA4EC6EMB53665
7102366,Showroom Up,other,,6/17/17,15399,ZAM57RTA6E1106623
7102368,Showroom Up,other,,6/16/17,15233A,WDDGJ7HB2DG105085
7102369,Showroom Up,other,,6/16/17,15442,WBA7F2C5XGG415597
7102361,Showroom Up,other,,6/15/17,15484,SALGV3TF7EA166561
7102362,Showroom Up,other,,6/15/17,15374B,WBAYM1C58DDZ02329
